,Seed,learningRate,backtest#,before,after,roadTest,,,,,,
0,20191018 02201571325601,A2C_portfolio2,42,0.01,0,2000-01-03,2003-08-28,-570.59765625,-385.36297607421875,2007-04-23,541.9076538085938
1,20191018 02201571325601,A2C_portfolio2,42,0.01,1,2000-01-03,2007-04-23,870.3779296875,450.486572265625,2010-12-09,549.0460205078125
2,20191018 02201571325601,A2C_portfolio2,42,0.01,2,2000-01-03,2010-12-09,1219.48291015625,487.3450012207031,2014-08-04,749.646240234375
3,20191018 02201571325601,A2C_portfolio2,42,0.01,3,2000-01-03,2014-08-04,4694.9619140625,3489.755615234375,2018-03-27,2607.364501953125
,timestamp,Model,Seed,learningRate,backtest  # ,StartTrainDate,EndTrainDate,before,after,testDate,roadTest
0,20191018 02201571325648,TRPO_portfolio2,42,0.01,0,2000-01-03,2003-08-28,-600.8969116210938,-181.35736083984375,2007-04-23,622.4059448242188
1,20191018 02201571325648,TRPO_portfolio2,42,0.01,1,2000-01-03,2007-04-23,842.920654296875,388.9167785644531,2010-12-09,253.01205444335938
2,20191018 02201571325648,TRPO_portfolio2,42,0.01,2,2000-01-03,2010-12-09,1098.037109375,-2551.7919921875,2014-08-04,293.6116638183594
3,20191018 02201571325648,TRPO_portfolio2,42,0.01,3,2000-01-03,2014-08-04,4973.77294921875,4966.59326171875,2018-03-27,1403.9429931640625
,timestamp,Model,Seed,learningRate,backtest  # ,StartTrainDate,EndTrainDate,before,after,testDate,roadTest
0,20191018 02211571325693,PPO2_portfolio2,42,0.01,0,2000-01-03,2003-08-28,-582.800048828125,-247.55413818359375,2007-04-23,975.524658203125
1,20191018 02211571325693,PPO2_portfolio2,42,0.01,1,2000-01-03,2007-04-23,861.344970703125,1687.0687255859375,2010-12-09,642.4415893554688
2,20191018 02211571325693,PPO2_portfolio2,42,0.01,2,2000-01-03,2010-12-09,1107.482177734375,837.0554809570312,2014-08-04,718.8158569335938
3,20191018 02211571325693,PPO2_portfolio2,42,0.01,3,2000-01-03,2014-08-04,4680.6259765625,1150.2108154296875,2018-03-27,3629.328125
,timestamp,Model,Seed,learningRate,backtest  # ,StartTrainDate,EndTrainDate,before,after,testDate,roadTest
0,20191018 02221571325742,ACKTR_portfolio2,42,0.01,0,2000-01-03,2003-08-28,-590.3008422851562,-569.1611328125,2007-04-23,815.9530029296875
1,20191018 02221571325742,ACKTR_portfolio2,42,0.01,1,2000-01-03,2007-04-23,895.83740234375,976.78271484375,2010-12-09,386.8030090332031
2,20191018 02221571325742,ACKTR_portfolio2,42,0.01,2,2000-01-03,2010-12-09,1319.017333984375,1085.368408203125,2014-08-04,894.1047973632812
3,20191018 02221571325742,ACKTR_portfolio2,42,0.01,3,2000-01-03,2014-08-04,5318.71142578125,2165.721923828125,2018-03-27,2592.09912109375
,timestamp,Model,Seed,learningRate,backtest  # ,StartTrainDate,EndTrainDate,before,after,testDate,roadTest
0,20191018 02231571325790,A2C_portfolio2,42,0.01,0,2000-01-03,2003-08-28,-601.3267211914062,-376.8935241699219,2007-04-23,524.8615112304688
1,20191018 02231571325790,A2C_portfolio2,42,0.01,1,2000-01-03,2007-04-23,611.6163940429688,577.8714599609375,2010-12-09,559.6626586914062
2,20191018 02231571325790,A2C_portfolio2,42,0.01,2,2000-01-03,2010-12-09,1188.3548583984375,207.2662353515625,2014-08-04,720.7398071289062
3,20191018 02231571325790,A2C_portfolio2,42,0.01,3,2000-01-03,2014-08-04,4418.1025390625,3319.19921875,2018-03-27,2554.72900390625
,timestamp,Model,Seed,learningRate,backtest  # ,StartTrainDate,EndTrainDate,before,after,testDate,roadTest
0,20191018 02231571325837,TRPO_portfolio2,42,0.01,0,2000-01-03,2003-08-28,-600.6841430664062,169.1747589111328,2007-04-23,630.7088623046875
1,20191018 02231571325837,TRPO_portfolio2,42,0.01,1,2000-01-03,2007-04-23,954.8235473632812,478.1477355957031,2010-12-09,-75.40841674804688
2,20191018 02231571325837,TRPO_portfolio2,42,0.01,2,2000-01-03,2010-12-09,1062.6405029296875,-1998.97412109375,2014-08-04,143.34408569335938
3,20191018 02231571325837,TRPO_portfolio2,42,0.01,3,2000-01-03,2014-08-04,4876.3525390625,-450.13861083984375,2018-03-27,794.5653076171875
,timestamp,Model,Seed,learningRate,backtest  # ,StartTrainDate,EndTrainDate,before,after,testDate,roadTest
0,20191018 02541571327669,PPO2_portfolio1,42,0.01,0,1998-01-02,2002-03-11,-66.02253723144531,-387.4239196777344,2006-05-11,462.05462646484375
1,20191018 02541571327669,PPO2_portfolio1,42,0.01,1,1998-01-02,2006-05-11,-1187.5157470703125,-1515.4456787109375,2010-07-15,304.529541015625
2,20191018 02541571327669,PPO2_portfolio1,42,0.01,2,1998-01-02,2010-07-15,3621.753662109375,1945.1700439453125,2014-09-17,528.165283203125
3,20191018 02541571327669,PPO2_portfolio1,42,0.01,3,1998-01-02,2014-09-17,345.29156494140625,16737.896484375,2018-11-16,2889.3349609375
,timestamp,Model,Seed,learningRate,backtest  # ,StartTrainDate,EndTrainDate,before,after,testDate,roadTest
0,20191018 02551571327724,ACKTR_portfolio1,42,0.01,0,1998-01-02,2002-03-11,-131.8301544189453,-648.490966796875,2006-05-11,84.44286346435547
