model, step, date, cash, portfolio, reward,asset0_price,asset1_price,asset0_qty,asset1_qty
ppo2, 1002,2001-12-28T00:00:00.000000000,265.5532784178332,6858.761327219368,5.446981246695941,22.43, 67.87,9.915631540119648, 93.86769461259246,
ppo2, 1003,2001-12-31T00:00:00.000000000,175.75212507600344,6699.294672531248,-159.4666546881199,21.9, 66.25,9.502199150621891, 95.32746243104339,
ppo2, 1004,2002-01-02T00:00:00.000000000,223.93517089242494,6786.945871510603,87.65119897935529,23.3, 67.04,9.163248367607594, 94.71221679076552,
ppo2, 1005,2002-01-03T00:00:00.000000000,103.94133543903385,7000.994464599476,214.04859308887262,23.58, 69.23,8.865452207624912, 96.60560112819076,
ppo2, 1006,2002-01-04T00:00:00.000000000,38.02221954459701,6969.7443707939465,-31.250093805529104,23.69, 68.9,8.725041516125202, 97.60560112819076,
ppo2, 1007,2002-01-07T00:00:00.000000000,16.28018251175437,6928.64334996561,-41.101020828336914,22.9, 68.56,10.084493644535542, 97.45373779162765,
ppo2, 1008,2002-01-08T00:00:00.000000000,16.28018251175437,7005.630911797828,76.98756183221849,22.61, 69.38,10.084493644535542, 97.45373779162765,
ppo2, 1009,2002-01-09T00:00:00.000000000,16.28018251175437,6930.655793578683,-74.97511821914486,21.65, 68.71,10.084493644535542, 97.45373779162765,
ppo2, 1010,2002-01-10T00:00:00.000000000,39.39979514325414,6981.599673386089,50.94387980740612,21.23, 69.28,10.380471654236317, 97.0239963196218,
ppo2, 1011,2002-01-11T00:00:00.000000000,29.442376341469625,6914.640686301127,-66.95898708496225,21.05, 68.61,10.849497504532337, 97.0239963196218,
ppo2, 1012,2002-01-14T00:00:00.000000000,104.24295057976994,6902.579653881401,-12.061032419725962,21.15, 68.47,12.841379351913929, 95.3226453922689,
ppo2, 1013,2002-01-15T00:00:00.000000000,91.1534881019071,7012.921344688818,110.34169080741685,21.7, 69.55,13.414457567036152, 95.33679550513625,
ppo2, 1014,2002-01-16T00:00:00.000000000,136.87795776958023,6841.056338804053,-171.8650058847652,20.78, 67.87,14.582574255764484, 94.3149033151567,
ppo2, 1015,2002-01-17T00:00:00.000000000,245.6350221287683,7051.183074491195,210.12673568714217,22.48, 69.86,15.351374514400959, 92.47708493098617,
ppo2, 1016,2002-01-18T00:00:00.000000000,186.54058779115235,6695.698168270983,-355.484906220212,22.17, 66.1,15.538542561233044, 93.2627547942102,
ppo2, 1017,2002-01-22T00:00:00.000000000,174.77424998904024,6537.0942862679285,-158.60388200305442,21.82, 64.46,15.925726763904095, 93.31090099737048,
ppo2, 1018,2002-01-23T00:00:00.000000000,135.53606424237046,6489.752652563921,-47.34163370400711,23.02, 63.74,16.73586981743574, 93.6453853957355,
ppo2, 1019,2002-01-24T00:00:00.000000000,151.54591727042947,6573.190074575267,83.43742201134592,23.21, 64.6,17.24514263123274, 93.21028478071094,
ppo2, 1020,2002-01-25T00:00:00.000000000,157.6985334042311,6499.392212355308,-73.79786221995892,23.25, 63.8,17.258478324860334, 93.11025169119239,
ppo2, 1021,2002-01-28T00:00:00.000000000,139.36591216100757,6501.606253631882,2.21404127657388,23.27, 63.82,17.330835316330194, 93.37122851237655,
ppo2, 1022,2002-01-29T00:00:00.000000000,55.15935532464093,6356.797943968423,-144.8083096634591,23.07, 62.32,19.330835316330194, 93.96142840012908,
ppo2, 1023,2002-01-30T00:00:00.000000000,196.68660746945446,6424.178235015556,67.38029104713314,24.09, 62.85,18.198158714920282, 92.10975312814116,
ppo2, 1024,2002-01-31T00:00:00.000000000,125.9159028746039,6516.032729178987,91.8544941634309,24.72, 63.71,18.886929962784052, 92.97177707776427,
ppo2, 1025,2002-02-01T00:00:00.000000000,194.09789243175092,6413.59070376674,-102.44202541224695,24.41, 62.66,17.958739195019007, 92.261729773134,
ppo2, 1026,2002-02-04T00:00:00.000000000,152.91412446780504,6288.994997177519,-124.59570658922166,25.35, 61.12,19.009645972400904, 92.50959337875247,
ppo2, 1027,2002-02-05T00:00:00.000000000,141.24662346287073,6293.6584027402705,4.663405562751905,25.45, 61.15,18.797514114528894, 92.78847170993686,
ppo2, 1028,2002-02-06T00:00:00.000000000,132.27535136096552,6209.285113821984,-84.37328891828656,24.67, 60.4,18.81855078972876, 92.9264257363975,
ppo2, 1029,2002-02-07T00:00:00.000000000,249.7564802848585,6147.961300720166,-61.323813101817905,24.3, 59.8,16.99458404816687, 91.7263616733253,
ppo2, 1030,2002-02-08T00:00:00.000000000,207.49899923585727,6221.014702510185,73.05340179001905,24.03, 60.65,18.499484503641725, 91.82148541882634,
ppo2, 1031,2002-02-11T00:00:00.000000000,243.0698449086435,6281.472092764083,60.457390253897756,24.98, 61.13,17.301943385973573, 91.7094667442143,
ppo2, 1032,2002-02-12T00:00:00.000000000,246.42425022401287,6186.0198025204845,-95.45229024359833,24.71, 60.14,16.984457517042756, 91.78433001413941,
ppo2, 1033,2002-02-13T00:00:00.000000000,263.3163032309003,6344.4496086710915,158.42980615060696,25.01, 61.82,17.987172866240144, 91.09146088734269,
ppo2, 1034,2002-02-14T00:00:00.000000000,306.1398050416298,6324.493414788846,-19.956193882245316,24.6, 61.68,17.776703530922532, 90.48389596119523,
ppo2, 1035,2002-02-15T00:00:00.000000000,390.38061308391764,6182.886200574938,-141.60721421390826,23.9, 60.23,17.302079701796174, 89.30741960182786,
ppo2, 1036,2002-02-19T00:00:00.000000000,371.93318227000907,6043.304651023377,-139.58154955156078,22.62, 58.93,18.528385067358613, 89.12708974257112,
ppo2, 1037,2002-02-20T00:00:00.000000000,363.95929700889064,6139.40619117061,96.10154014723321,23.13, 59.9,19.018941128626466, 89.07410326972604,
ppo2, 1038,2002-02-21T00:00:00.000000000,397.0855525288768,5944.350595309962,-195.05559586064828,21.5, 58.05,19.336457395926118, 88.39847043529153,
ppo2, 1039,2002-02-22T00:00:00.000000000,438.9720417920537,5963.250533038008,18.899937728046098,22.74, 57.99,19.481713319197297, 87.62311312928796,
ppo2, 1040,2002-02-25T00:00:00.000000000,550.9190980128235,6076.647677872874,113.39714483486568,23.81, 59.08,18.153788233175874, 86.21338662877679,
ppo2, 1041,2002-02-26T00:00:00.000000000,608.119702988494,6028.917025890448,-47.730651982426025,23.67, 58.55,18.02923289872706, 85.29539505019784,
ppo2, 1042,2002-02-27T00:00:00.000000000,622.3046505283601,5985.6551889001985,-43.26183699024932,21.96, 58.39,17.314081171527505, 85.34223866835237,
ppo2, 1043,2002-02-28T00:00:00.000000000,568.1703369426018,5976.487442769152,-9.167746131046442,21.7, 58.34,18.776038030162454, 85.71952486410737,
ppo2, 1044,2002-03-01T00:00:00.000000000,469.7209784340149,6275.350771513789,298.86332874463733,23.45, 61.37,20.64121208526194, 86.71326983347535,
ppo2, 1045,2002-03-04T00:00:00.000000000,422.63514893763124,6461.585953256807,186.23518174301807,24.29, 63.3,21.218306818977, 87.26000208035111,
ppo2, 1046,2002-03-05T00:00:00.000000000,434.8305014877802,6426.498197457962,-35.08775579884514,23.53, 63.08,20.932666638866067, 87.17695069685578,
ppo2, 1047,2002-03-06T00:00:00.000000000,474.0837369965798,6485.1960047925495,58.697807334587196,24.07, 63.63,20.302803913131356, 86.78962403908372,
ppo2, 1048,2002-03-07T00:00:00.000000000,463.6082116844541,6412.2276301657075,-72.96837462684198,24.38, 62.72,20.09818189777434, 87.03166045621037,
ppo2, 1049,2002-03-08T00:00:00.000000000,476.47823620342075,6524.8980135414795,112.67038337577196,24.66, 63.95,18.85474651493132, 87.309800285846,
ppo2, 1050,2002-03-11T00:00:00.000000000,479.09147546373663,6566.402585182827,41.504571641347866,25.06, 64.34,18.565447146072984, 87.3804943151772,
ppo2, 1051,2002-03-12T00:00:00.000000000,379.70062065087615,6400.747023450139,-165.6555617326885,24.72, 62.54,20.565447146072984, 88.14628316834569,
ppo2, 1052,2002-03-13T00:00:00.000000000,325.6001562329417,6356.867312736161,-43.879710713978056,24.49, 62.1,20.29209285415709, 89.11938490346074,
ppo2, 1053,2002-03-14T00:00:00.000000000,271.22463705633186,6276.4383659276955,-80.4289468084653,24.43, 61.22,20.23696552030742, 90.01673736050725,
ppo2, 1054,2002-03-15T00:00:00.000000000,301.28835111502906,6400.6465408646545,124.20817493695904,24.95, 62.49,19.279909474775195, 89.90757638588548,
ppo2, 1055,2002-03-18T00:00:00.000000000,242.46437243882912,6364.8485483787235,-35.79799248593099,24.74, 62.14,18.59803013317287, 91.1211604513228,
ppo2, 1056,2002-03-19T00:00:00.000000000,308.09397231404085,6374.888482252419,10.03993387369519,24.85, 62.23,17.091993374750018, 90.66460669413209,
ppo2, 1057,2002-03-20T00:00:00.000000000,349.54878208015464,6184.034573009204,-190.85390924321473,24.92, 60.1,16.70783026330173, 90.15185791626573,
ppo2, 1058,2002-03-21T00:00:00.000000000,314.6739444885065,6288.5703487855035,104.53577577629949,24.27, 61.36,15.792335225269198, 91.11174101009965,
ppo2, 1059,2002-03-22T00:00:00.000000000,364.87548305746515,6203.542564915776,-85.0277838697275,24.09, 60.45,15.692335730418563, 90.33314663544297,
ppo2, 1060,2002-03-25T00:00:00.000000000,409.46762927826836,6082.69959487202,-120.8429700437564,23.35, 59.23,15.393537050113082, 89.71455133333802,
ppo2, 1061,2002-03-26T00:00:00.000000000,321.8200850408931,6070.904679298478,-11.794915573541402,23.46, 59.08,16.522497659549117, 90.74926877394319,
ppo2, 1062,2002-03-27T00:00:00.000000000,317.1439997774024,6103.892846780702,32.988167482223616,23.47, 59.44,15.584471886977553, 91.20089656487107,
ppo2, 1063,2002-03-28T00:00:00.000000000,271.68417377110916,6186.915188713245,83.02234193254299,23.67, 60.31,16.31405139528215, 91.67762259021401,
ppo2, 1064,2002-04-01T00:00:00.000000000,315.13899629455403,6206.236403829981,19.32121511673631,24.46, 60.38,16.400759985670447, 90.92306754365563,
ppo2, 1065,2002-04-02T00:00:00.000000000,176.6239256427844,5911.495504119158,-294.7408997108232,24.07, 57.28,17.126641860231757, 92.92306754365563,
ppo2, 1066,2002-04-03T00:00:00.000000000,178.7135689188202,5817.749749420977,-93.74575469818046,23.75, 56.33,16.836608549579978, 93.00846311822534,
ppo2, 1067,2002-04-04T00:00:00.000000000,179.22698240582244,5847.933419340517,30.18366991953917,24.9, 56.45,16.528849652037024, 93.12910683080554,
ppo2, 1068,2002-04-05T00:00:00.000000000,215.42654412839906,5791.575119371454,-56.3582999690625,24.74, 55.87,15.790749421343207, 92.81341389939189,
ppo2, 1069,2002-04-08T00:00:00.000000000,207.36384579215542,5914.56167608064,122.9865567091856,24.56, 57.22,15.358809819445014, 93.14899442717433,
ppo2, 1070,2002-04-09T00:00:00.000000000,234.6132361451198,5689.311333499144,-225.25034258149572,24.1, 54.87,14.621982982382178, 92.989034216851,
ppo2, 1071,2002-04-10T00:00:00.000000000,227.95047483507884,5830.609886778224,141.2985532790799,24.66, 56.3,15.175975551828742, 92.86713774129748,
ppo2, 1072,2002-04-11T00:00:00.000000000,145.0533690232445,5692.677088546719,-137.93279823150533,24.86, 54.79,16.899613609537482, 93.58458341285586,
ppo2, 1073,2002-04-12T00:00:00.000000000,194.4251048756052,5801.863444509621,109.18635596290278,25.06, 55.93,16.435406973585486, 92.89410049840808,
ppo2, 1074,2002-04-15T00:00:00.000000000,178.51634501699698,5778.461930994171,-23.40151351545046,25.0, 55.69,15.330118468031287, 93.67377669736743,
ppo2, 1075,2002-04-16T00:00:00.000000000,207.16948017124426,5987.372842629444,208.9109116352729,25.74, 57.81,15.004268815740943, 93.30554373189807,
ppo2, 1076,2002-04-17T00:00:00.000000000,217.65366919461977,5883.124591887094,-104.24825074235014,26.11, 56.63,15.101110046729445, 93.08106903359294,
ppo2, 1077,2002-04-18T00:00:00.000000000,81.37761375610125,5846.749297107293,-36.37529477980024,25.41, 56.37,16.786558335646987, 94.71039978787303,
ppo2, 1078,2002-04-19T00:00:00.000000000,115.76294578824532,5917.413115822229,70.66381871493559,24.98, 57.2,17.061757063493133, 93.97635452076793,
ppo2, 1079,2002-04-22T00:00:00.000000000,199.8687573895265,5760.719909258098,-156.6932065641313,24.53, 55.59,16.74253005348146, 92.64538387581706,
ppo2, 1080,2002-04-23T00:00:00.000000000,115.270664028268,5605.228482661083,-155.49142659701465,24.25, 53.99,16.42332780919969, 94.30805925652385,
ppo2, 1081,2002-04-24T00:00:00.000000000,144.7518713120033,5506.418796077095,-98.80968658398797,23.77, 53.02,15.912009721621871, 93.99167208001018,
ppo2, 1082,2002-04-25T00:00:00.000000000,132.58267100084916,5578.89028940447,72.47149332737536,24.12, 53.73,16.077442964538932, 94.1470257602632,
ppo2, 1083,2002-04-26T00:00:00.000000000,121.61590517972007,5350.547121323444,-228.3431680810263,23.01, 51.5,16.942017218098044, 93.96301747485995,
ppo2, 1084,2002-04-29T00:00:00.000000000,70.352321758907,5436.7874913705555,86.24037004711136,23.96, 52.24,16.74216573499143, 95.04771972820163,
ppo2, 1085,2002-04-30T00:00:00.000000000,18.112321758906994,5443.898517142965,7.111025772409448,24.27, 52.26,16.74216573499143, 96.04771972820163,
ppo2, 1086,2002-05-01T00:00:00.000000000,18.112321758906994,5486.1066717466365,42.208154603671574,23.98, 52.75,16.74216573499143, 96.04771972820163,
ppo2, 1087,2002-05-02T00:00:00.000000000,72.37447981853381,5334.914603803142,-151.1920679434943,23.69, 51.21,16.723881689831614, 95.0273650996387,
ppo2, 1088,2002-05-03T00:00:00.000000000,139.78353222001687,5177.020978357554,-157.89362544558844,23.51, 49.56,16.277948258444667, 93.91733015701175,
ppo2, 1089,2002-05-06T00:00:00.000000000,189.64206428636209,5075.917467085517,-101.10351127203649,22.65, 48.62,15.71731293015182, 93.17725760862231,
ppo2, 1090,2002-05-07T00:00:00.000000000,230.95126217145815,5151.334305494524,75.41683840900714,22.47, 49.47,16.1210176628083, 92.13955480977893,
ppo2, 1091,2002-05-08T00:00:00.000000000,252.6105862610449,5686.396980128497,535.0626746339722,24.37, 54.97,15.998578725382686, 91.75734091922641,
ppo2, 1092,2002-05-09T00:00:00.000000000,212.58176302243368,5420.743874758765,-265.65310536973175,24.19, 52.12,16.74653863720596, 92.15393979474902,
ppo2, 1093,2002-05-10T00:00:00.000000000,267.80051240731376,5217.572927748191,-203.1709470105734,23.32, 50.05,16.35116028599441, 91.2779891602695,
ppo2, 1094,2002-05-13T00:00:00.000000000,296.0255931805481,5467.873532947267,250.30060519907602,23.94, 52.69,15.240149376913905, 91.23170931264758,
ppo2, 1095,2002-05-14T00:00:00.000000000,303.29192656468945,5692.860276336804,224.98674338953697,25.61, 54.88,15.299808265641332, 91.0666957013309,
ppo2, 1096,2002-05-15T00:00:00.000000000,250.33270157724962,5675.830688501041,-17.029587835763778,25.28, 54.75,15.361183924600482, 92.00305492803454,
ppo2, 1097,2002-05-16T00:00:00.000000000,223.71673518479213,5766.291615008809,90.46092650776791,25.21, 55.74,15.414473729208112, 92.46458552405238,
ppo2, 1098,2002-05-17T00:00:00.000000000,196.46654519975527,5789.502903870031,23.211288861222783,25.01, 56.03,17.41447372920811, 92.04890898987651,
ppo2, 1099,2002-05-20T00:00:00.000000000,305.53834520221096,5602.4717450672415,-187.03115880278983,24.74, 54.01,16.903562681749463, 90.33029548451304,
ppo2, 1100,2002-05-21T00:00:00.000000000,363.5469163215194,5418.496826422143,-183.97491864509811,23.46, 52.19,16.661502020433545, 89.3671406917274,
ppo2, 1101,2002-05-22T00:00:00.000000000,395.62049234107474,5565.711583702978,147.21475728083442,24.32, 53.69,15.353093998506665, 89.34073096141219,
ppo2, 1102,2002-05-23T00:00:00.000000000,423.07470759168604,5679.4818042384495,113.77022053547171,25.18, 54.82,15.896996038034558, 88.58301233872771,
ppo2, 1103,2002-05-24T00:00:00.000000000,507.7554320205782,5527.496498166083,-151.98530607236626,24.15, 53.26,15.359893517568707, 87.28501009568572,
ppo2, 1104,2002-05-28T00:00:00.000000000,432.7801182653044,5441.83118886095,-85.66530930513363,23.98, 52.32,16.597225980833173, 88.13168179616332,
ppo2, 1105,2002-05-29T00:00:00.000000000,397.7275823940371,5417.957480438281,-23.873708422668642,23.98, 52.05,17.427416222169995, 88.42114230617881,
ppo2, 1106,2002-05-30T00:00:00.000000000,316.1968461118672,5474.890069909323,56.932589471041865,24.2, 52.64,17.313322069123387, 90.0400993488729,
ppo2, 1107,2002-05-31T00:00:00.000000000,325.9407979284261,5303.891176503378,-170.99889340594473,23.3, 50.91,17.00535541959107, 89.99657429382205,
ppo2, 1108,2002-06-03T00:00:00.000000000,393.077019361708,5165.227050431058,-138.66412607231996,22.91, 49.42,17.340916546061635, 88.52427424117923,
ppo2, 1109,2002-06-04T00:00:00.000000000,250.02904217884287,5213.41547208194,48.18842165088154,22.78, 49.98,19.270553262904286, 90.52427424117923,
ppo2, 1110,2002-06-05T00:00:00.000000000,185.0469465784763,5366.72555509113,153.31008300919075,22.72, 51.66,19.02680871076882, 91.93553067371249,
ppo2, 1111,2002-06-06T00:00:00.000000000,184.6199231110548,5378.520996705967,11.795441614836818,22.16, 51.9,18.449928971007466, 92.19750766083598,
ppo2, 1112,2002-06-07T00:00:00.000000000,148.37293198630562,5370.985674719964,-7.53532198600351,21.4, 51.98,19.639929743483663, 92.38780773803592,
ppo2, 1113,2002-06-10T00:00:00.000000000,150.6015001799201,5450.151337446723,79.16566272675936,21.48, 52.82,19.54692262597382, 92.38322490081191,
ppo2, 1114,2002-06-11T00:00:00.000000000,189.04864624336707,5408.258061786372,-41.89327566035081,20.46, 52.57,18.503272714093328, 92.0797499679029,
ppo2, 1115,2002-06-12T00:00:00.000000000,221.48479403987872,5674.386200371928,266.12813858555546,20.09, 55.54,17.631656588986516, 91.80197020992637,
ppo2, 1116,2002-06-13T00:00:00.000000000,197.26570122614845,5543.072335946229,-131.31386442569874,19.54, 54.22,15.732329906895757, 92.92506286129355,
ppo2, 1117,2002-06-14T00:00:00.000000000,167.08705633119092,5648.194368068728,105.12203212249915,20.1, 55.25,15.869077237322927, 93.43237754330039,
ppo2, 1118,2002-06-17T00:00:00.000000000,113.19294307813391,5695.7389479586145,47.544579889886336,20.54, 55.68,15.752053754404187, 94.45040985569358,
ppo2, 1119,2002-06-18T00:00:00.000000000,92.35160185680137,5719.746055625699,24.00710766708471,20.15, 55.99,14.255600349977612, 95.37674775347114,
ppo2, 1120,2002-06-19T00:00:00.000000000,118.70841188896792,5524.783380317282,-194.9626753084176,17.12, 54.36,13.05702437646687, 95.33735671639442,
ppo2, 1121,2002-06-20T00:00:00.000000000,98.7362526141514,5499.7846947270855,-24.998685590196146,17.11, 54.1,13.267403142526746, 95.63850599527359,
ppo2, 1122,2002-06-21T00:00:00.000000000,155.28538460661068,5324.249017330244,-175.5356773968415,16.85, 52.28,13.50040395744145, 94.51954525709152,
ppo2, 1123,2002-06-24T00:00:00.000000000,95.07044682909144,5509.900952617845,185.6519352876012,17.27, 54.16,12.856727676466107, 95.87878173589706,
ppo2, 1124,2002-06-25T00:00:00.000000000,10.23425773073329,5390.015160821606,-119.88579179623957,17.14, 52.95,11.661618309095502, 97.82626563310623,
ppo2, 1125,2002-06-26T00:00:00.000000000,10.23425773073329,5498.569799466305,108.55463864469948,16.55, 54.13,11.661618309095502, 97.82626563310623,
ppo2, 1126,2002-06-27T00:00:00.000000000,24.49271545995368,5581.360590156097,82.79079068979172,17.06, 54.92,10.800080077722669, 97.82626563310623,
ppo2, 1127,2002-06-28T00:00:00.000000000,18.49121753085746,5567.199044441099,-14.161545714997374,17.72, 54.7,11.15186776407063, 97.82626563310623,
ppo2, 1128,2002-07-01T00:00:00.000000000,7.354989946972266,5359.8584493396465,-207.3405951014529,17.06, 52.66,11.78032304532826, 97.82626563310623,
ppo2, 1129,2002-07-02T00:00:00.000000000,10.731161617677346,5239.174983923736,-120.68346541591018,16.94, 51.44,11.78032304532826, 97.76215299218893,
ppo2, 1130,2002-07-03T00:00:00.000000000,17.503675784509312,5285.714040737546,46.53905681381002,17.55, 51.84,12.409381167963147, 97.42333575338125,
ppo2, 1131,2002-07-05T00:00:00.000000000,112.1595417344977,5588.167028452758,302.45298771521175,18.74, 54.85,12.044521288946271, 95.72093268483877,
ppo2, 1132,2002-07-08T00:00:00.000000000,90.14627153400673,5393.901541008413,-194.26548744434513,18.01, 52.92,11.43556167371571, 96.33032508939505,
ppo2, 1133,2002-07-09T00:00:00.000000000,157.7402262998034,5416.723125297114,22.82158428870116,17.53, 53.21,10.147709863260388, 95.49132766574621,
ppo2, 1134,2002-07-10T00:00:00.000000000,214.3906417584826,5323.056364599582,-93.66676069753248,17.32, 52.24,10.67824568040669, 94.25188567489386,
ppo2, 1135,2002-07-11T00:00:00.000000000,235.10098543886437,5396.082920526194,73.02655592661267,18.3, 52.91,10.254331247881055, 93.99598702043295,
ppo2, 1136,2002-07-12T00:00:00.000000000,227.78676705804062,5289.044222158048,-107.03869836814647,17.5, 51.86,10.24127415381372, 94.13874194771051,
ppo2, 1137,2002-07-15T00:00:00.000000000,221.71101290997458,5291.202532193571,2.1583100355228453,18.23, 51.8,10.691171204671264, 94.10408239811659,
ppo2, 1138,2002-07-16T00:00:00.000000000,205.36871266629888,5235.181000502635,-56.02153169093617,17.86, 51.25,11.45650646649301, 94.15022599697113,
ppo2, 1139,2002-07-17T00:00:00.000000000,175.04222931590272,5282.116588663742,46.93558816110726,15.63, 52.0,10.883677756413817, 94.94158607721329,
ppo2, 1140,2002-07-18T00:00:00.000000000,127.63537669431759,5189.904770315573,-92.21181834816889,14.99, 51.11,10.714185616001487, 95.90420174598694,
ppo2, 1141,2002-07-19T00:00:00.000000000,115.88018182438209,5040.48329355773,-149.42147675784327,14.96, 49.56,10.497411897405982, 96.19777703285217,
ppo2, 1142,2002-07-22T00:00:00.000000000,120.79708901148632,4842.695507514666,-197.78778604306353,14.92, 47.51,9.86536948941648, 96.2893518358469,
ppo2, 1143,2002-07-23T00:00:00.000000000,132.52120818611576,4405.510089255779,-437.1854182588868,14.47, 43.01,9.289783230051398, 96.22333684563637,
ppo2, 1144,2002-07-24T00:00:00.000000000,50.41099557992412,4727.923526935543,322.4134376797638,15.2, 46.23,10.293241491541266, 97.79483583569527,
ppo2, 1145,2002-07-25T00:00:00.000000000,30.860504819120898,4385.694340383451,-342.22918655209196,14.36, 42.83,11.579457988962531, 97.79483583569527,
ppo2, 1146,2002-07-26T00:00:00.000000000,54.870110820498006,4629.941193987954,244.24685360450258,14.34, 45.35,12.217545678839087, 97.02031925320625,
ppo2, 1147,2002-07-29T00:00:00.000000000,89.71975000959232,4917.393439860497,287.45224587254324,15.02, 48.25,12.158805100247264, 96.2704339325428,
ppo2, 1148,2002-07-30T00:00:00.000000000,13.253695947941083,4907.14065809308,-10.252781767417218,15.43, 48.1,10.93345925025642, 98.23666706681252,
ppo2, 1149,2002-07-31T00:00:00.000000000,48.76171472479,4893.5908371578935,-13.54982093518629,15.26, 47.98,10.867441391572356, 97.51963248848915,
ppo2, 1150,2002-08-01T00:00:00.000000000,55.16380542923107,4671.554119481485,-222.03671767640844,14.8, 45.75,11.403174733743072, 97.21581044793129,
ppo2, 1151,2002-08-02T00:00:00.000000000,82.16052775044336,4537.989034384063,-133.56508509742162,14.45, 44.41,10.259135937318206, 96.99581158161163,
ppo2, 1152,2002-08-05T00:00:00.000000000,46.734405870627306,4492.084384746538,-45.904649637525836,13.99, 43.99,10.606043791398406, 97.68064165115356,
ppo2, 1153,2002-08-06T00:00:00.000000000,32.86571815703406,4664.720655324314,172.6362705777765,14.74, 45.67,10.831376692280173, 97.92424884438515,
ppo2, 1154,2002-08-07T00:00:00.000000000,35.639770956676145,4806.8596102231595,142.13895489884544,15.03, 47.09,10.643177723512053, 97.92424884438515,
ppo2, 1155,2002-08-08T00:00:00.000000000,87.26813071254983,4986.581797054413,179.72218683125357,15.3, 48.91,8.643177723512053, 97.46622464060783,
ppo2, 1156,2002-08-09T00:00:00.000000000,88.16072402159095,4907.0085041591,-79.57329289531299,15.0, 48.12,8.575834421440959, 97.46904122643173,
ppo2, 1157,2002-08-12T00:00:00.000000000,158.3303761283529,4940.71486089161,33.70635673251036,14.99, 48.47,6.9946012776345015, 96.50372212938964,
ppo2, 1158,2002-08-13T00:00:00.000000000,125.08955201754691,4800.880701925461,-139.83415896614952,14.59, 47.06,7.019852636381984, 97.1817148309201,
ppo2, 1159,2002-08-14T00:00:00.000000000,56.08443215141418,5066.700083641059,265.81938171559796,15.17, 49.71,5.65148269943893, 99.07227235846221,
ppo2, 1160,2002-08-15T00:00:00.000000000,16.022129548884642,5074.911244627744,8.211160986685172,15.61, 49.77,5.015510557219386, 100.07227235846221,
ppo2, 1161,2002-08-16T00:00:00.000000000,7.117736157871498,5099.045055139366,24.13381051162196,15.81, 50.0,5.585939345881343, 100.07227235846221,
ppo2, 1162,2002-08-19T00:00:00.000000000,32.997390872932684,5298.937962680295,199.89290754092872,15.98, 52.0,5.945067105814815, 99.44112306647003,
ppo2, 1163,2002-08-20T00:00:00.000000000,38.908921230531945,5203.246406379904,-95.6915563003904,15.91, 51.04,6.295890210196376, 99.21962915174663,
ppo2, 1164,2002-08-21T00:00:00.000000000,27.229103144503846,5327.755048261531,124.50864188162632,16.12, 52.28,7.030008254572749, 99.21962915174663,
ppo2, 1165,2002-08-22T00:00:00.000000000,27.084488371111167,5420.957849046536,93.20280078500491,15.97, 53.23,7.038979394361377, 99.21962915174663,
ppo2, 1166,2002-08-23T00:00:00.000000000,31.384311486579193,5319.121287055056,-101.83656199147936,15.73, 52.22,6.7697356175631285, 99.21962915174663,
ppo2, 1167,2002-08-26T00:00:00.000000000,59.92379945526244,5305.800610607307,-13.320676447749065,15.53, 52.1,7.538453740999103, 98.44154749624431,
ppo2, 1168,2002-08-27T00:00:00.000000000,45.301641000009795,5176.587158677358,-129.21345192994886,14.85, 50.84,6.544188840314746, 99.01857422105968,
ppo2, 1169,2002-08-28T00:00:00.000000000,106.45613719353798,5033.039928342052,-143.54723033530627,14.7, 49.38,7.43152622692287, 97.55650780908763,
ppo2, 1170,2002-08-29T00:00:00.000000000,46.759502233959466,5151.588166027165,118.54823768511324,14.7, 50.58,7.348329616710544, 98.79019807092845,
ppo2, 1171,2002-08-30T00:00:00.000000000,81.99291603276852,5005.45494543698,-146.13322059018537,14.75, 49.08,8.664900017902255, 97.71097706072032,
ppo2, 1172,2002-09-03T00:00:00.000000000,113.06728440681817,4799.426712605995,-206.02823283098496,14.05, 47.02,8.448019547387958, 97.1430190037936,
ppo2, 1173,2002-09-04T00:00:00.000000000,122.33296223352077,4918.407677668187,118.9809650621919,14.48, 48.21,8.214516384527087, 97.01573362760246,
ppo2, 1174,2002-09-05T00:00:00.000000000,94.141777772404,4691.209555375802,-227.19812229238505,14.18, 45.91,7.568074626848102, 97.79465213231742,
ppo2, 1175,2002-09-06T00:00:00.000000000,137.44202921042566,4877.855360086136,186.64580471033423,14.38, 47.82,7.194085551425815, 96.96700921468437,
ppo2, 1176,2002-09-09T00:00:00.000000000,90.98300429353839,4964.180300354551,86.32494026841505,14.37, 48.7,6.425919426605105, 98.16954484395683,
ppo2, 1177,2002-09-10T00:00:00.000000000,75.64240266690378,5071.994676405511,107.81437605096016,14.33, 49.79,4.425919426605105, 99.07469066791236,
ppo2, 1178,2002-09-11T00:00:00.000000000,74.13111316958789,4951.654924870993,-120.33975153451775,14.29, 48.58,3.6291224490851164, 99.33436912111938,
ppo2, 1179,2002-09-12T00:00:00.000000000,148.9417375571502,4811.25280436464,-140.40212050635364,14.14, 47.15,3.585786385461688, 97.80716961435974,
ppo2, 1180,2002-09-13T00:00:00.000000000,165.8011207828892,4885.377592194474,74.12478782983453,14.17, 47.91,3.810535190626979, 97.38219970278442,
